text,label
제작비가 아깝다. 설정에 모순이 너무 많아 몰압하기 힘들고 전개의 개연성은 옆집 개나 줘버린영화,부정
옛날에 봤었는데 그럭저럭 볼 만했다 ㅋ,긍정
종교/이념이 이토록 중요한 문제인가를 생각해보게 되는 영화. 훌륭함!,긍정
재밌는거같은데 은지원도 멋지고 ㅋㅋㅋㅋㅋㅋㅋㅋ,긍정
무슨 1990년대 영화 보는줄 아랐음...,부정
시간 아까우니 보지마라....,부정
살인방조에 대한 개연성이 부족한 영화 그리고 반전이면 수준높다 라고 하는 머리나쁜 관객들,부정
장난하냐?진짜 보기 싫다....작가 피디 뭐하세요?,부정
나는 지금껏 쓸데없는데 마음을 쏟고 살았던거 같다. 내가 모르고있던 코스모스 속에서는 내가 다안다고 생각했던건 현미경으로도 볼수없고 내가 고뇌하고 불안해했던 세월들은 측정도안되는 시간이거늘.,긍정
완전 100%센트야,긍정
뭔가 이해 할 수 없는 결말이지만 빠져들게 하는 오묘한 매력이 있는 영화!,긍정
흥미진진하다.,긍정
그냥 그럴싸한 영화가 되버린...,부정
온전 짱나는영화,부정
역시 숀펜. 총싸움 영화를 숀펜이 명작으로 만들었다.,긍정
유일하게 주둥이만 턴영화,부정
전반부는 상큼하니 좋았는데 뒷부분에 판타지?스러운..흠ㅋ,긍정
내가 본 한국 영화 중 손가락으로 꼽을 만큼의 영화...차분하고 치밀하고.... 정말 대단한 영화.,긍정
마음이 따뜻해진다. 세상은 살아볼만하고 인간은 선하다.,긍정
내가 어렸을적에 아빠가 맨날 보여주던 영화ㅋㅋ 지금 봐도 너무 재밌다,긍정
기대안하고 봤는데 너무 유쾌하고 재밌는 영화~ 연기파 배우들 연기도 멋져요 .,긍정
단순히 유치하지만은 않다. 이런쪽에선 괜찮은 영화~,긍정
어이없고 끔찍하고 병맛인 영화. 뭐야이게!!,부정
욕나오는 영화. 완전 최악.,부정
뛰어라! 뛰어! 그래. 잘 뛴다.,부정
이게 로맨틱코미디에요? 왜이렇게 암울해,부정
재미없고 유치하기만 하다,부정
기덕이의 쓰레기 시리즈,부정
짱재밌슴니당 다시봐도 재밌는거,긍정
너무 어려워,부정
재밌던데,긍정
이 영화 시리즈로 인해 나는 휴 잭맨 팬이 되었다고 한다 ㅋ,긍정
"평화는 사랑하고 염원하는것이 아니라, 지키는 것이고 그걸 위해 힘을 키우는 것이다.",부정
ANG?,긍정
무지하게 지루하고 할망구.의사.기타 케릭터들이 너무 짜증스러워 보다 관뒀다.,부정
저도..글쎄요..하다만 이야기 같음..,부정
최고졸작,부정
"나무가 넘어지는것이 내가 쓰러지는 것같은 안타까움이,",긍정
아래 먼놈의 카리스마 박정철 부잣집 도련님역인데도 먼가 어색,긍정
그냥..ㅋㅋㅋ쓸말은 없지만 그래도 우리목단이를 위해섴ㅋㅋ10줍니당 영화는ㅋ?안봤어용ㅋ,긍정
"감히, 최고 중의 최고였다고 말하고 싶다.",긍정
동양배우 소비 형태.,부정
화려한 의상을 기대했는데 그런것보단 인생에 초점을 맞춘듯. 지루하고 지루하다.,부정
"밑 댓, 스타뎀이 어디나오냐? 빈 디젤만 나오더만",부정
0.1점은 없네 아쉽다,부정
마지막 키스씬...모든 여자들이 꿈꾸지 않을까,긍정
ebs에서 오늘 방영해주었는데 정말 재미있습니다.,긍정
"진부하다, 재미없다, 유치하다",부정
개노잼 동시간대에 쥬라기공원이 나왔다니,부정
말이 필요없다 절대 길게 느껴지지가 않는다,긍정
다들 재밌대서 혹하고 봤는데 첨엔 뭔 스토리인지 몰라서..하지만 좀 지나 이야기의 시작인 존의 집 한 쇼파에서 존이 그의 정체를 설명할 때 나도 그의 주위 선생님들의 일부가 되버리고 말았다. 갈수록 흥미진진..영화지만 어느새 나도 믿고 있다.아직도.?,긍정
굿,부정
잘만들어다,긍정
굿굿굿둣둣..ㅡ....,부정
ㅡㅡ드라마중최악 결말이왜저렇게됨,부정
이런 영화에 평점 높게 주면 자신의 지적수준이 높아 보일 거라 착각하는 인간들 많다,부정
디워 350편 만들수있으면...용 두마리 침대위 베드신 시키게요?ㅋㅋㅋ,부정
볼때마다 혈압오르다가 마지막엔 1편과 마지막편만 재밌었던 드라마,부정
생물학적 아버지를 '장인어른'이라고 부르게 하기 전에 드라마가 끝나서 그나마 다행이다.,부정
상처입은 사람이 보기 좋은 영화,긍정
요새 여기도 알바끼냐....영화를 볼줄 알아야 말이지 새끼들 ㅉㅉ,긍정
난 이영화를 어릴때 보았지만 아직도 인상적으로 남아있다,긍정
"완전재밌구만,,,유역비이쁨",긍정
.,부정
왜 흥행에 실패했을까요? 정말 재미있는 로맨틱 코미디 영화인데.,긍정
러시아에서 한 번 흥행대참패한 영화를 미국에서 제목만 바꿔 또 흥행대참패한 영화,부정
우와 진짜 통수쩐다 장혁이 울면서 말할때 나도 울었능데...(배신감),긍정
발로 만들어도 이 영화보다 낫겠다. 아~. 이건 뭐 재미도 없고 스토리도 없고 ... 참 오랜만에 보는 답없는 영화임.보면 절대 후회함..,부정
정말 좋은 배우들로 만든 쓰레기 연출,부정
뭐이런..,부정
계속보면 느낌이 다르다,긍정
코믹한영화.. 장국영의 밝은 모습을 보고싶다면 추천!,긍정
이런영화에서 자네들은 스릴과 서스펜스를 추구하는건가?,긍정
대학생들의 작품치곤 수작이네요,긍정
"판단력, 정신이 미숙한 어린애들이 통제가 없을때 어떻게 된다는걸 보여주는영화",부정
애들이 재미있게 보았어요,긍정
파워레인저랑 똑같은 수준임,부정
"이런 영화가 나온다는 자체에 의미부여를 하고 있었는데, 재미까지 있네요. 상영 직후 배우 김의성 씨와 김옥빈 씨, 그리고 PD님이 나오셨는데, 영화의 흥분이 가라앉기 전이라 김의성 씨에게 돌을 던질 뻔(가방 속에 돌이 없었기 망정이지).",긍정
3D영화 보는 건 좋아하지만 이건 정말 아니다- -,부정
마지막에 모건이 살았다는건 외계인이 모건을 죽일목적이 아니었다는뜻 .. 천식을 낫게해주려 치료약을 뿌린것임 .. 지구까지 우주선으로 날아왔는데 무기도없이 왔다는것 자체가 말이되질않는다고로 인간의 파괴적인모습과 사악함을 비판한영화,긍정
초등학교때 맨날 봤던... 추억의 미녀와 야수..,긍정
견자단이 안 나오는건 엽문에 아니다,부정
지루함에 내가 귀신을 보는구나,부정
"영화라기 보단 코미디 드라마라고 생각하고 보면 될듯... 출연진은 입이 딱 벌어지는데 이야기가 소소해서 어느 한명 부각되진 않음 잡다한 생각 많을때 보면 이게 뭐지? 하다 끝날듯, 이해못하는 님이 바보! 이런 평론들이 많은데 코드가 많이 다른듯 하네요",부정
눼 눼~ 니들 좋을대로 하소서~ 이것도 영화라고....,부정
이도 저도 아닌 시대착오적인 영화,부정
신민아 정말 귀엽고 깜찍하다.,긍정
음..마냥 평화로운 영화,긍정
나의 죽음을 그녀에게 보이기싫어! 고고한 사신의 장렬한 최후..,긍정
로맨틱코미디의 여왕. 한마디로 지겹다,부정
참..........,부정
네이버 평점 순위 어이없음. 한명이면 끝이라니 ㅡㅡ,부정
이 명작을 사람들이 알지 못해 아쉽다...이제 cd는 구하기 힘들겠지만 영화 사이트에선 볼수있겠지내가 cd를 갖고 있으니 아껴둬야겠다~,긍정
좋은 영화지만 우연 설정이 너무 많다,긍정
졸면서봤어요..ㅠ비추,부정
내가 한국 시트콤을 이렇게 본적은 처음이다.,긍정
신화는 사랑입니다 ♥3♥보면서 정말 콘서트 보는 느낌도 나고 웃기기도 하고 한시간 반동안 정말 지루하지 않게 보고온것같아요~ 역시신화는 짱입니당^0^,긍정
스릴이 약하고 유치하다.,부정
"캐리,오멘,할로윈,등과 더불어 고전호러명작중하나!!!(배경음과 스토리도 좋다는..^^)",긍정
5~6점 짜리 영화지만 평점이 높아 1점 준다. 겉멋만 잔뜩든 졸리의 연기와 액션. 지루하다.,부정
이 모든걸 애니메이션으로 표현하다니!,긍정
나는메이퀸광팬,긍정
"소위 병맛인데 , 영화가 끝났을 때 기분이 뽕짝 춤을 추고 있었다",긍정
내가세상에서제일좋아하는영화 너무 매혹적인 영화다,긍정
아 너무 유쾌했어요 ㅋ 보는내내 입안가득 웃음이 피어나오는 그런영화 강추 ㅋ,긍정
이 영화 추억하는 사람들이 은근히 많구만ㅠㅠ,긍정
독특하고 귀엽고 아기자기했음. 뒷부분까지 그게 이어지지못한게 아쉬움.,긍정
"영문 모른채 급박한 전개, 퍼즐 짜맞추기. 뒷 내용이 별로 궁금하지도 않은데, 피로감만 높아간다. 카운트다운이 너무 길었다.",부정
황당그자체의 그저그런영화...,부정
여름에 맞추어 쏟아져 나오는 케케묵은 쉣덩어리들. 작작좀해라.,부정
감독의 스타일이 전혀 보이지 않는다. 개성 없고 밋밋한 배우들도 미스 캐스팅,부정
몇일후 개봉이네.. 보다 많은 사람들이 보아줬음 하는 영화,긍정
평점 1점 준 영화는 이게 처음일거다,부정
내생에 최고의 한국영화,긍정
토사물 똥쓰레기 시간 아까워 미치겠다,부정
난 경기도 안양의 이준영이다!,긍정
이런 망할 조낸 기대했는데 대체 일본인들은 왜나옴? 원숭이 다큐에나 나오라해 망할 레알을 이렇게 그지같이 만들어놓다니,부정
Mbc작가님들 가지가지 하시네요 불륜에 일각연이 있으신듯.이런걸 드라마라고 만듭니까? 빛나는 로맨스부터시작해서 막장에 연속이네요 별하나도 아깝습니다 조기종영 간곡히 부탁드리고 좀 드라마같은 드라마 만드세요,부정
춘근이가 날 웃겨줬다..,긍정
공공칠 두번싼다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,긍정
최고의영화 거의음악은안나오는거같네요 고의로...,긍정
재밌습니다 강추! 반전좋고 샤룩칸최고 ㅋㅋ,긍정
"완전짜증 아빠가 딸 강간,부인이보고 딸과 독약으로 죽임",부정
"엉성 그 자체다 감독님 공부좀 더 하셔야 할듯,,",부정
키보도10단김승연조아용♡,긍정
저는 사랑으로 영화를 보는 사람입니다.,긍정
당신이 아무리 관대한 사람이라 해도 이 영화에 관해서는 예외일 것,부정
때때로 일상을 뒤흔드는 일이 일어남에도...시간은 담담하게 흘러간다...흐름 속의 순간인 사랑일지라도 기억은 순간이 아닐 수 있을 것...담담한 흐름과 여운이 인상적인 영화...,긍정
"스크린밖으로 뛰쳐나올듯한 손병호의 악역연기에 비해 두 주연배우는 발성부터 꽝, 초짜티 물씬 풍기는 감독의 연출력도 단점,",부정
"다모와 미사보다 앞섰던 드라마! 디테일한 캐릭터와 연출과 편집, 연기력, ost!",긍정
보는 내내 불쾌한 영화. 정신병자 이야기,부정
......ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ마지막멈춤표시대박 ㅠㅠㅠㅠㅠㅠㅠㅠ,긍정
젠장 평점도 완벽해...,부정
이런건 수출하지말자!,부정
으~ 이거 예전에 비디오잇엇는데 라붐이랑 같이 버렸다.ㅠㅠ,긍정
감독은 브라질을 어떻게 그렇게 표현을 잘하였을까. 그의 섬세함에 다시 감탄,긍정
"가슴 한구석이 시리고 아프다. 운명의 연인, 아나와 오토.",긍정
그저그런 삼류 짱께영화아 짜장면 떙기네,부정
"내가 태어나기도전에 이런영화가 만들어졌다니.. 감탄하고 또 감탄합니다. 1,2,3편 모두요!",긍정
존노잼존노잼존노잼.,부정
리암 니슨의 연기는 정말 이 영화의 모든 단점을 커버했다고 본다. 리암니슨은 정말 명배우다.,긍정
나도육사갈꺼니까만점ㅇㅇ,긍정
오글거리며 생각보다 재밌다,긍정
-_ 이게모야,부정
차라리 TV틀고 6시 내고향을 봐라 그게 더 재밌으니까.,부정
어렷을 적에 보던 생각이 나네요.. 다시 한 번만 더 보고싶다ㅜㅜㅜ,긍정
무엇을 상상하든간에 최하를 보게 될 것이다.이토록 저급한 영화는 난생처음 접해본다.90년대 비디오방의 구석진 곳에 볼 수있을법한 삼류 F급 작품. 돈을 주고 본 나의 판단력에 심한 회의를 느낀다.이 영화를 돈주고보느니 돈을 그냥 하늘에뿌리겠다.,부정
전 초딩인데도 재밌게 봤음..... ㅋㅋ 김선아 짱~!!!!!!!!,긍정
개나소나 감독한다고 OO들 감독은 정말 노력으로만 되는게 아니다 예술적 재능과 강한 리더십이 없으면 절대 못함. 독립영화다운 신섬하고 실험성 주제에 과감성이나 메세지의 강인함이 전혀 보이지 않음. 아이폰으로 찍어도 이거보다는 낫겠다,부정
셀로브다,부정
"성인은 그냥 패스해도 좋을, 유아용 애니",부정
진짜목소리연기한분들이안쓰러워요..이딴평점에 알바들 붙여서낚시하지말고 마천 책이나 더 좋은영화 처 만드세요,부정
현실적인 군생활 영화를 보려면 그 예전에 하정우 나왔던 용서받지 못한 자인가 그걸 봐야함. 이건 그 군생활 할 때 보여주던 정신교육용 영상 보는 기분?,부정
영화의 수준을 떠나서 이런 영활 만든 사람들(특히 영국물 좀 드신 감독님) 자체가 공포다.,부정
그리핀 사랑은 피닉스다,긍정
현실과는 동떨어진 전개. 의형제라고 하기에는 너무 안어울림.,부정
초등학교 3학년 때 비디오로 봤었는데 멘붕.. 제목을 몰랐었는데 이거였구낭.. ㅋ 30이 넘어서도 기억에 남는 작품.,긍정
제작자.... 죽인다... 이거걍 요약본이잖아!!,부정
재밋게봣어요,긍정
